DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY, VALUE(USD) , UNIT PRICE 
4/4/2017,0404201711975514,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 70,447.01 ", $ 652.29 
4/4/2017,0404201711975513,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 70,447.01 ", $ 652.29 
1/4/2017,0104201711755279,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 146,273.26 ", $ 650.10 
17/3/2017,1.7032E+15,28491000,Chemicals,CALCIUM CARBIDE - 50/80 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 140,061.05 ", $ 648.43 
17/3/2017,1.7032E+15,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,135.00," $ 86,865.73 ", $ 643.45 
14/3/2017,1.4032E+15,28491000,Chemicals,CALCIUM CARBIDE 7/15MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 137,971.64 ", $ 638.76 
14/3/2017,1.4032E+15,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 71,229.26 ", $ 659.53 
14/3/2017,1.4032E+15,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 71,229.26 ", $ 659.53 
13/3/2017,1.3032E+15,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 138,243.23 ", $ 614.41 
9/3/2017,0903201710558813,28491000,Chemicals,CALCIUM CARBIDE - 50/80 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,108.00," $ 70,261.82 ", $ 650.57 
9/3/2017,0903201710558718,28491000,Chemicals,CALCIUM CARBIDE - 7/15 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,108.00," $ 68,048.85 ", $ 630.08 
9/3/2017,0903201710558611,28491000,Chemicals,CALCIUM CARBIDE - 50/80 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 140,523.64 ", $ 650.57 
22/2/2017,220220179025450,28491000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) (GAS YIELD 295L/KG),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 137,602.69 ", $ 611.57 
20/2/2017,200220179013440,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,606.10 ", $ 613.92 
20/2/2017,200220179013390,28491000,Chemicals,CALCIUM CARBIDE 7/15MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 64,092.94 ", $ 593.45 
15/2/2017,150220178691590,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 138,322.34 ", $ 614.77 
11/2/2017,110220178418540,28491000,Chemicals,CALCIUM CARBIDE - 50/80 MM (NOT FOR COSMETIC OR PHARMACEUTIC AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 141,837.08 ", $ 656.65 
11/2/2017,110220178418540,28491000,Chemicals,CALCIUM CARBIDE - 7/15 MM (NOT FOR COSMETIC OR PHARMACEUTICA L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 137,369.77 ", $ 635.97 
6/2/2017,060220178010704,28491000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) (GAS YIELD:295L/KG),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 138,133.53 ", $ 613.93 
30/1/2017,300120177467230,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 137,769.39 ", $ 612.31 
24/1/2017,240120177405430,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,672.77 ", $ 614.23 
24/1/2017,240120177405430,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 66,336.38 ", $ 614.23 
24/1/2017,240120177405390,28491000,Chemicals,CALCIUM CARBIDE 7/15MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 64,125.17 ", $ 593.75 
19/1/2017,190120177069100,28491000,Chemicals,CALCIUM CARBIDE - 50/80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 133,342.70 ", $ 617.33 
17/1/2017,170120176804790,28491000,Chemicals,CALCIUM CARBIDE 7/15MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 64,096.01 ", $ 593.48 
13/1/2017,130120176295100,28491000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) (GAS YIELD:295L/KG) (ADC NOC LIST S.NO.374),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 137,002.95 ", $ 608.90 
7/1/2017,070120175853362,28491000,Chemicals,CALCIUM CARBIDE 50/80MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,160.54 ", $ 611.85 
5/1/2017,050120175825054,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC/SC/ KA/III/002/DT.22.05.2009/VLD.31.12.19),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 137,055.17 ", $ 609.13 
23/12/2016,2.3122E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,465.71 ", $ 613.27 
23/12/2016,2.3122E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,43.20," $ 25,610.03 ", $ 592.82 
16/12/2016,1.6122E+15,28491000,Chemicals,CALCIUM CARBIDE (SIZE: 25-50MM) (GAS YIELD:295L KG) (ADC NOC LIST S.NO.374),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 132,339.55 ", $ 588.18 
15/12/2016,1.5122E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 134,045.70 ", $ 620.58 
15/12/2016,1.5122E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,172.80," $ 103,662.01 ", $ 599.90 
15/12/2016,1.5122E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,108.00," $ 67,581.37 ", $ 625.75 
15/12/2016,1.5122E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,108.00," $ 67,581.37 ", $ 625.75 
7/12/2016,0712201628378570,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 135,597.08 ", $ 627.76 
7/12/2016,0712201628377892,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICA L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 131,114.53 ", $ 607.01 
29/11/2016,2.9112E+15,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICA - L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,21.60," $ 12,797.30 ", $ 592.47 
23/11/2016,2.3112E+15,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICA - L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 127,938.74 ", $ 592.31 
19/11/2016,1.9112E+15,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICA - L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,86.40," $ 51,552.41 ", $ 596.67 
19/11/2016,1.9112E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,108.00," $ 66,643.61 ", $ 617.07 
17/11/2016,1.7112E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,64.80," $ 39,080.18 ", $ 603.09 
17/11/2016,1.7112E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,151.20," $ 88,147.51 ", $ 582.99 
10/11/2016,1.0112E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,226.36 ", $ 612.16 
2/11/2016,0211201624116075,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 66,243.00 ", $ 613.36 
2/11/2016,0211201624116074,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,486.00 ", $ 613.36 
2/11/2016,0211201624116073,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,108.00," $ 64,034.90 ", $ 592.92 
19/10/2016,1.9102E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,537.87 ", $ 613.60 
19/10/2016,1.9102E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 128,119.94 ", $ 593.15 
13/10/2016,1.3102E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 133,298.97 ", $ 617.12 
20/9/2016,2.0092E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 133,454.04 ", $ 617.84 
31/8/2016,3.1082E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 127,954.50 ", $ 592.38 
25/8/2016,2.5082E+15,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICA - L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 128,922.93 ", $ 596.87 
24/8/2016,2.4082E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 132,100.81 ", $ 611.58 
24/8/2016,2.4082E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 127,697.45 ", $ 591.19 
24/8/2016,2.4082E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 133,201.65 ", $ 616.67 
9/8/2016,0908201616607410,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICA - L USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 129,450.05 ", $ 599.31 
8/8/2016,0808201616486933,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374) - LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 123,540.03 ", $ 549.07 
4/8/2016,0408201616180009,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC  - KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 133,464.61 ", $ 617.89 
2/8/2016,0208201615981113,28491000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) (ADC NOC LIST S.NO.374) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 124,280.46 ", $ 552.36 
1/8/2016,0108201615817027,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374) - LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 124,413.00 ", $ 552.95 
1/8/2016,0108201615817026,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 134,786.11 ", $ 624.01 
26/7/2016,2.6072E+15,28419000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) ( ADC NOC LIST S.NO.374) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 123,188.55 ", $ 547.50 
25/7/2016,2.5072E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374) - LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 123,375.17 ", $ 548.33 
18/7/2016,1.8072E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374) - LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 123,760.92 ", $ 550.05 
11/7/2016,1.1072E+15,28491000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) ( ADC NOC LIST S.NO.374) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 123,545.29 ", $ 549.09 
6/7/2016,0607201613546403,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTIC - AL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,,MTS,216.00," $ 133,211.62 ", $ 616.72 
4/7/2016,0407201613447309,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374) - LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,112.50," $ 65,149.71 ", $ 579.11 
4/7/2016,0407201613447295,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374) - LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,225.00," $ 130,299.42 ", $ 579.11 
30/6/2016,3.0062E+15,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,DURBAN,MTS,216.00," $ 128,591.65 ", $ 595.33 
30/6/2016,3.0062E+15,28491000,Chemicals,CALCIUM CARBIDE - 7 15 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,DURBAN,MTS,216.00," $ 128,591.65 ", $ 595.33 
30/6/2016,3.0062E+15,28491000,Chemicals,CALCIUM CARBIDE - 50 80 MM (NOT FOR COSMETIC OR PHARMACEUTICAL USE OR PURPOSE),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),SOUTH AFRICA,N/A,DURBAN,MTS,216.00," $ 132,987.95 ", $ 615.68 
29/6/2016,2.9062E+15,28491000,Chemicals,CALCIUM CARBIDE (SIZE:25-50MM) (ADC NOC LIST S.NO.374),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,45.00," $ 25,348.72 ", $ 563.30 
20/6/2016,2.0062E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374)LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,225.00," $ 132,643.41 ", $ 589.53 
20/6/2016,2.0062E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374)LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,112.50," $ 64,995.77 ", $ 577.74 
4/5/2016,0405201611129008,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,DURBAN,MTS,216.00," $ 154,548.88 ", $ 715.50 
2/5/2016,0205201610888776,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC SC KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,225.00," $ 125,265.23 ", $ 556.73 
2/5/2016,0205201610888772,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374)LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,225.00," $ 125,265.23 ", $ 556.73 
21/4/2016,2.1042E+15,28491000,Chemicals,CALCIUM CARBIDE 7 15MM (ADC LIST NO: 374) (LIC NO.NO.CC SC KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,DURBAN,MTS,108.00," $ 75,935.14 ", $ 703.10 
21/4/2016,2.1042E+15,28491000,Chemicals,CALCIUM CARBIDE 50 80MM (ADC LIST NO: 374) (LIC NO.NO.CC SC KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,DURBAN,MTS,216.00," $ 156,304.45 ", $ 723.63 
20/4/2016,2.0042E+15,28491000,Chemicals,CALCIUM CARBIDE 25-50MM (ADC LIST NO: 374) (LIC NO.NO.CC SC KA III 002 DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,135.00," $ 77,004.15 ", $ 570.40 
18/4/2016,1.8042E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374)LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,225.00," $ 126,240.19 ", $ 561.07 
18/4/2016,1.8042E+15,28491000,Chemicals,CALCIUM CARBIDE SIZE 25-50 MM (ADC LIST NO:374)LIC.NO.CC SC KA III 002  DT.13.11.2013 VLD.31.12.16),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,SHANGHAI,MTS,225.00," $ 126,240.19 ", $ 561.07 
